"id","name"
"kboP5FyWDJxSYXrZ56Hivu","GAMBA"
"kdSM9M8PBu6HNdH9eacxYs","CDS RUKINA"
"9qWKBHyU4UD2ggUVURAoSM","SFD_HC MBUYE"
"UpkMUQJfXdyZTgAQnsXSkn","Gasekeri"
"HhUYG6Xsea5knijJ3GnXuH","KIBIMBA"
"HjWbQ8AKTjjfZ6tYeTDFwc","KIBUNGERE"
"NQ2UVMU2H2WRV8uqwwASYy","SFD_CDS NYAGATOVU (TANGARA)"
"NR8sLdAW2Lh3AnYpBCuCaA","GASHIBUKA"
"NRDmi8XqKgyccxLMPQp2Y7","SFD_ECOFO YANDARO"
"NU8urFjBbYUYsPtr65XTtR","NGOMO"
"BQvwP5xyK6Qx3yyQQCZL3C","KININI"
"EfsuvR592xWee29LdhMsAt","SFD_ECOFO MURIRWE"
"VV2w6mokaxdczALpGhnZ8F","NKOYOYO"
"6j56Q7N5bv664Jwt9Pj4Sy","RANGIRA II"
"coyg8o3QRPChFPV4kFnf8F","GASHIRU"
"hVofqJi8ycxCaZodaKY6Sa","SFD_CDS RURANGA"
"Z98NFNKL2ZjDyDpMYt2dTh","MUYAGA"
"ffzAHCm2iZyoG5QtwqBAgG","RWUZUZU"
"2qyM3aWePT8dejxL4kHw8t","KABARARA"
"frSMf7uUC5PfEYvXNL3kLs","SFD_CDS TWIZERE (BUKINANYANA)"
"YVAQdua3CxRRod3LTQ6sCA","NYAMURENGE"
"cr6WSVQ4neivjq8DvJW3Qz","SFD_ECOFO NYARUCAMO"
"f7WoX6spwzgTD6DAjYcwUz","BUSHUBI"
"SR8U7Zt8kskCKUGLMgxH6b","SFD_ECOFO KINYINYA 2"
"9S6MmLf22eWQbg8kKaa6jX","Giharabuga"
"A5yg3Qz7oaRAaLkjfNVb8d","MIRINZI"
"7WvnoUHUtPSfGy8GqcH8er","MUKINGIRO"
"AcEktozSCtY7WZFxxjhpUq","Bubogora"
"Pocn7HiCUCVTsLHMwCm6GX","CDS Bururi"
"9qH6Jr7vq5ynzczzmB9F2f","GASHIHA"
"4iqUksEaELrbp7JnrAg5H7","KABASHI"
"kFuCDUcTSREyvREVDQLnJW","BAKASHI"
"kG8DjbELFoyFzbPaNtC627","KABANDE"
"aA6DEg6febMfyEfZZAtwDi","Kagwema B"
"QFjt59XDoQxVKhSej3kJRF","SFD_CDS SHINGE"
"NvBbyu97eoadVcRvbk8Zke","BUHURANA"
"67LHhRjtGHADmZKg9aEtaU","WARUKWEGA"
"b7Dd5YaWgeHYiV5Q7YNfnp","MATABA"
"FBm8EKebRt6zRSX4gYxdX3","NDENGANE"
"NvctegeA6RkMzEwSBxpXZT","SFD_CDS KIGARI"
"P278reEdjZTGgUiziyTLm4","WIRARO II"
"56WZbFcftuRHxsdABFMCRh","SFD_CDS MUHUNGU"
"P4fgHe6qhv9b9cAGSCxJbj","KANTEBO"
"FQLeoF6DAyMQ6FSJDstWuL","SFD_Eglise Methodiste (NTAHANGWA)"
"GWN4GrNEpD4ke8gFy9zwAb","KANZIGIRI"
"bVryYataP6CmgCGHiUtJpn","KAREHE"
"UCDZxJ7vKAZqfia2x2H8zZ","MAKOMBE"
"GYNUZTdChYUav8LeLSuXuz","SFD_CDS TEZA"
"D5ZuXqsab6A7oMWkTRZvxJ","JABIRO"
"YZwoKpU2SFjDnBh9e4vFiW","SFD_CDS MARAMVYA (CIBITOKE)"
"Kj5m5HefrSzSUSE9WMVP5K","NYAMURIRIMA"
"P2M7hADe2qaDzXoCyHBaSC","CDS JENE"
"P2QvrboQuPgReGNaRVtB9W","RWARAMA"
"XKQbDCksSERchy3p7Tq9NL","Kivungwe"
"cCEpUMV8fivhSfp2Rok3Ln","MARAMVYA"
"3py83BraGwbNTYT54DaTE3","Masare"
"N5aKcFZMCvCySChaWGKQv2","NTITA"
"FMit6Vpr9oDkURmzH3Z67E","NYENZI"
"K9GVyjhgALQTghw9Q3tvjB","TR9"
"i4oFqiA37fWTKVNsJZ8o96","KIGINA"
"PeaKwzfwEHmJrqhzPKMZEq","RUGARURA"
"PktD4umMrsgUEKn6vf7AsB","GITANGA"
"Q6MyDckSgQyhYFXH5MTVAi","KIGARAMA"
"QB6jcXuDnoZwRtmuzkdzme","MUTUMBA"
"QBRrq4jqqmS47zdmaeRPuv","MUSENYI"
"QH9ChhPVEoGhawfCCAWUeo","GATUMBUZI"
"ahJGNcQaVsvg3fEpcjCpmL","SFD_ECOFO KANAZI (KARUSI)"
"QoQGiHW6PTsh8QNEizNgts","KIYOBERA"
"2nz34nG6WUhJKPCXCcRjPD","KIREKA"
"Hjno2234d3rxqvgyBA6dqi","MUYEBE"
"atbSX9QyDfkQDSGzarSPSC","KAGARAMA"
"iFfqMeihoRB6GbswCzESo42","ECOFO BUYAGA"
"KGDMyFDxkCdAv5UfeVJeDm","MUBIRA"
"Ud6ZcNBd5ANUyJWf6cgJTy","NYARUGAMBA"
"oWmD8f2JLDC6dvndrXtCa5","GIHANGA"
"E4yXvkgcaRiZA2nbdeqSy7","CDS RWINTARE"
"Q8c6n7GZhU8fcwA89eTJ9e","GAHAHE"
"YEfsqXExx6DuyZ3CTHnkPS","MURENGUKO"
"GGXLUQvw8zWQsCuMsNMobD","SFD_CDS GISIKARA"
"ayELcYJBcyzKgnnjUG5X2T","MIGONGO"
"RosQtotSgPDxxopghozf6G","Rukanu"
"cBF4ypqgN2RUhRsGypC5M7","Mutanga Sud urbain"
"K5Pe3799sHwBBHS7eHpJ5z","SFD_ECOFO MUSIGATI V"
"ESdidr22tLhvbxRZV5topv","GITABA II"
"VmrBsaXiBVRP9LELiUJoGQ","Nyarunazi"
"YihwRadZjwxrpY4A4WTajo","NYARUTARE"
"7o3x3MPsutFvkTkrUvrfdK","NYEMPUNDU"
"2aAkZ43nnvgsNaLT2zs6UL","CELLULE 1 NYABAGERE"
"GP49pBWFGwvbUVd5oSCt3Q","RWABAMPI"
"Ar8bkBFH2xbVRqXMgzMYfd","Kibenga"
"Fr8BtcmBfByPzdbdPgR4EA","SFD_CDS MURAMBI (NYABIHANGA)"
"Hdyvme9NkENm6pYJjmwsFx","Nyabisindu"
"RwHvvVMDzA3kMYbzpxFQvB","Cugaro I"
"oRLwKcmtkdDehEo3eUgEN4","MUSENGA -NDAGO"
"9guEDdeaQAwKoUEhLnL7qa","SFD_ECOFO KARINZI"
"9hx3XLhgTjc4xbBmYx6CYa","9e AV"
"VBP9ZXE5sk6vcNsxSCMc27","Ruremba"
"XYti6AbErdY4CBQ8hNXJi4","SFD_ECOFO MARAMVYA (RUTANA)"
"DVhjYCThweMiwbL9RHFP4f","GAHORORO"
"Rhx2JkWVmENU7VjLppKteQ","SFD_ECOFO Gasivya"
"NpuFy2MPjYn27PtCD96wqN","SFD_FINE SCHOOL"
"2Ek7uZTDWoyPEyesaAtRRV","Nyankende"
"CibLcrwsERecbXmGdFF76L","Gatunguru"
"WEztFvKaTgdn44tRqX3w2K","RUVUMU"
"m5ugejRGgF6vdjUVnVsmA6","SFD_CDS MPINGA (NYANZA)"
"cD5oJ5cUKzB3gPJzJ7QpTD","TR2"
"mde5HwbfeYaWr4LBd9FkPm","SFD_ECOFO KAROBA II"
"F3XoKk89TBmyPSqBXXo3GV","MUGARAMANGO"
"FYjWDpwWtfrFyaVVbHrowu","GATANGA-MUGENDO"
"PG3rcPFH88qZLMJBuMEuPT","CDS RWEGURA"
"PGqNAPm5H2cmfrdvLNzV5T","KIBANDE"
"PHyoQdSpMyVpGsNrDhQXSL","BIGANDA"
"6L88S6gsnEVoMfChpKRAXR","SFD_ECOFO KARAMBIRA"
"6t3SZ8qq2BMsgS82ZYUq84","BUTARE"
"jEvvpfV2Hn7W8wfAeWp5zh","BAZIRO"
"QDysjJd6xEbzuKi8tc75vX","SFD_CDS BURIMBI"
"RiTaLnTR8jfz5dhmWn8C5H","Mpinga"
"nrqy7YKykNq9KXeHYkAZ42","MURAMBI"
"egaLpaYTAjgDu3wtahMGX3","MUGOBOKA"
"LRikLaYfNUvDyUL9x6UuU4","SFD_ECOFO NYAMIBU"
"QWYZErXARGrZnF6RTRwyPL","RUNYINYA"
"RLDQYiJHzdQphYrCiogfjg","REMERA"
"HY5G7ujhHcpUdEhDnwVtZJ","GATARE"
"e76FezqwhmTCo75sg9yEpj","NYABISAKA"
"7SSd4CVek6gUXJ5k4dZ6UU","RUTOKE"
"XT7U7MyRq8ZWBHBcxchwdp","SFD_LCO KIVUMU"
"JEuzJnfAeeEAZSwcojWrcC","Gisuru"
"BmXiYUrX6nm6nS7ZQJFKB2","VUMBI SITE"
"jyRZBPD9jSE4UrH643W7fv","GAHOTSA"
"B8krp4wv7t7wJJ8AWEuYAB","NKOMANE"
"59QjpXe5JikuqMxqwDSCZG","SFD_ECOFO MUGENI"
"TyvMRB8jSRodmdQBfR9seP","BUTEGA"
"eSizQsMbD6e6HihCfrLPHx","SFD_CDS GAHORORO"
"eUHubvBMJ5eMmC8fXcqSCq","MIGONGO"
"fhkmHXG5hSjQBVLciesRhW","KIRAMBI"
"7eSiJowGtzmMQDa2VRS4Sr","CDS NYAMABUYE"
"FXdyFMddN5sECnb3WCCKEa","SFD_ECOFO GAHEMBA 2"
"Ryvihm36SXwdLiPWQshDbe","BIHAHE"
"SCYAV5HAVgXwLinTgg5wzR","CDS BUTARE"
"U4DNGt2nvnt8QLsoFU5B5T","KADAHURA"
"SUrvc8KYwKbXDBaoEwiMPu","SFD_CDS KIZUKA"
"SWWGCwdKMyjoCisVaAamzm","SFD_ECOFO RUTUMO I"
"k3gKxakvnCbD5SpyrtoXqu","MUGONERA"
"J36CGi3krG4vfvw8q7Kgkm","NYAMIRONGO I"
"iFfqMeihoRB6GbswCzESo33","CDS MUZYE"
"iFfqMeihoRB6GbswCzESo34","MUZYE I"
"6JNkpCaAnPSEmHDLaFNeAk","KAYOBA"
"U5uGmHTjnAjrRA3pWqFoHn","GITARAMUKA 2"
"PkpBsy3vhqudKHsXZdBgcq","NGOBE"
"cqQG6e2y5tXa88Njj4CVrE","GITWA"
"PVApSdQYXK9Aj9Cemggqdb","KARONKE"
"Cz7WmZatzvUpGQRSuz9hCP","SFD_ECOFO BUSIRAGUHINDWA II"
"MfFrjxj8LisM9jkxXtefUx","RWARAMA II"
"YSnZm3w68WDKtLmd2dYCD2","MUSHEGU"
"CECZWAnm6mvmvRKufVuDDM","Gateme"
"GnZNKVhzfduQqWAq5MT5Dv","SFD_ECOFO MWARO NGUNDU"
"cXYia93Rmab5Uai7Hc5wJv","RIZIERE"
"SjU5e4mbetEABz4v6qtxch","Rushemeza I"
"BnzNeYFbQkZTApxpx7VGaG","CAMPAZI"
"Chv3nehWxwgdQFnzEEhbfT","KIBANDE"
"LKYDXeKPQt3pqyK993pXLW","SFD_CDS MUREHE"
"aGats4DFvSJL4dveVSDAAU","TABA"
"7AJySkQsgP8ttEB9KMm2eX","MAGORA-KINYOVU"
"PGBo46sQkfpTs4rYBw9DDX","GITAGERA"
"BkwcD3voRJquebPUFfzfMb","RUGARI"
"e9FdHvu3RTT5YTxDeJM88i","14e AVENUE"
"64qwaCkVubArBcWSE26zbX","5ÃƒÂ¨ AV"
"CGY9EnEzvopZMTA8Rv5DBb","SFD_CDS Ruhando"
"ertkr6PjU25at2Edmd2LgM","11 e AVENUE"
"iB6r7m99Y2hNqCC9jwVALw","RUGARI"
"BseiUTUzQX7fhvSjeSQcRq","CELLULE KINYANKONGE"
"byWvaPw8y9kLkfwRTwXqVM","NYABURONDWEII"
"XGSCATHWaX7vryzkY7hNME","SFD_CMC KIBUYE"
"XGwEJ93NVZySEoGBnDDtrC","SFD_ECOFO BUGORORA"
"DTiX9z5XKBwncJX2UijL58","Gihanga"
"5b4cGFZvJCcMJDQ3zycw4r","GAHORORO"
"GWx6vpdjecgynZ945735mb","KIBANDE"
"AMLKV7A9wAk3U6L5PrGMzC","KIBIMBA"
"fBcUP56xMS94JHSdC32oEK","RUYANGE"
"Fhr8EbKdT5jCLJvzwtMYWD","DUKWARO"
"fVgfvQJzZm5SynzXPVuRXz","SFD_CDS LA SAGESSE"
"di9Z4uB6HyaDKWC9JVVu3f","CDS GAHABURA"
"BpiZiSuHPJ4PpingybX2DQ","BUHOMBA 15"
"6Kh5DzhXyDykMiEJYTVokt","KAYENZI"
"gWSWckLLAvVHnhSYvKCgqf","NYAMUTOBO"
"dWUSFEMjNoXAKTQxxfXFww","CANGUGU"
"Lw4S8rbD3XqSVQt3b53yU2","GITOVU"
"hpPUi7H22v4p4hVQeKhpoA","MISURURA"
"RDnM8YEj82nMEQcwmuUuCY","Q6"
"B4GhvmK3Jncnn9Xcbmw6cU","SFD_CDS RUTABO"
"m3q59XgMBVCtXJYvgxuwRQ","SFD_CDS KANYAMI"
"VDDRE99QTGSmM3BmjqAtdH","KARAMBI"
"bDpQEBdX2LEbBmPxJgKBLb","SFD_CDS SHUMBA"
"DuAFWzrYLKVvtNNHy3jFmY","SFD_CDS MUSHASHA"
"VwRaFKniPqvEkGqRMjxkek","NYARUMONYI"
"NkyHcqqEWFj2WrdvWwwjRa","SFD_CDS RENGA"
"RJ5tn3j9A49ndpDcqnMN8f","CDS Gihanga"
"GKE2v9RDmAqhCFfw2NPyis","15e AVENUE"
"ShSkK7vE7pMzXiqkW8FvbT","CDS RUBIRIZI (MUGINA)"
"9C3VF3wcFpUWZgMCPQpAMn","RUSASA"
"8b46G6fd3gDj5AMwWGKTxz","MASHUHA"
"5zzhAeDdkuA7SJVvCJg3sg","KIYANGE"
"keXeEM8HVds2GZx5P66ur5","NKARAMANYENYE"
"7TNUJknEL4rFHSbwJt2hRe","Kimiranzovu"
"DWJCXqFjrnWbgh8bmbt8uL","KIGAMBA"
"hwJmS8mSdcDfHC3XvjR3WP","SFD_ECOFO Kariko"
"MeLEynFXxQ7kjB8WudQpk4","NTUNTUMYI"
"fEBoaSjw65Ufvk7ziSCzHi","KANIHIRA"
"CzaMgBehJyxKN4XMqZqgyM","NYAGATOVU"
"Qc9QtK6o3QgHpSkLmcmAqx","KABUYE"
"i2aBj5pgqW6ZkaQMa3Pex2","GERANGABO"
"BtwBAi45C4YaMPdMEmBVoZ","9e AVENUE"
"cBnHu2B8xeTRKLDVvURBAX","Mazingi"
"XJMxHUfvwJTGRh5ZaUfToJ","Kigina"
"LxnN2DNG8xi6VXqqau2MVW","KINAKE II"
"KeBpFnWcz5h6yfC6DUde7P","BIGERA"
"fEtZUvwf424ExgmHDkbYus","JONDI"
"XDT6CrHQ8C3n26fDPCuLo8","SFD_ECOFO GIKWIYE"
"HGBa33ZSom9Y5XW3uwJxR9","CDS TEZA"
"a4eNNtQJACS5Sqa9wmedgv","CDS RUKAMBA"
"NrBjcTfZAAsy6JeXpzr2no","Kivubo"
"iDL7ZES32eJyvDyKsgSCGc","Rarire"
"5SkAXPet5NQUs5SHccvoZT","NYABIKENKE"
"3djcRHWqPvabqhUVDJABcn","BURAMBI"
"GTw3KhVFheZpuKbztESv3k","2e AVENUE"
"GZQCJFJBDfajKoNcVevBcL","NTAHO-GISIZWA"
"Gd85nKWVtZbRtZwLZ5pV4A","HINDANIRO I"
"X8KZJkGTPenPWotTi7b8S3","Muganga"
"GetYZewFKeJRqKDNSzr6ee","NYAKIVUMBA"
"MH4V7s4Z8jvu2A7qUuq9hT","GASASA"
"hndACvY6xAc4jA3z6UKwyJ","NUARUGATI"
"KC2m95bGpeNJK3vxkH7fxx","Nyarurambi"
"hRjdPkjHCN4K87bYFtqyJo","BURINDI"
"5sLcUo2hqbRfZUudgUfSPg","KINAMA"
"j6tTou5szs7bh2mQKEDhc4","Mayengo D"
"9dgi7EngBZ3Yzng9rWVPBG","Buzamana"
"9tDsUrrryRppUFXETv292n","MIHETANO"
"66W6xKhoozT87H39qxaqUL","MISURURA"
"CnckozHh5rLqcMLzSDoBVM","Mbare"
"cRX6tWEyXES3RFzh2Zc7g3","MUKUNGU II"
"WA8coEAMKD5n32MBhqkY5j","BUGARAMA"
"bjxrq6LFnbTGXCKdw56cjj","MIGERA"
"MJGmpQxQerDquC4L7U53dx","SFD_ECOFO NYAMUHANGA"
"5mz22oK69TGvajfXkWfVvu","KABANGA"
"Nh7msvcrBXTAJ2BudwQGPr","MUKORANYA"
"RM39SACCQensXucMjMfZ4y","Gikombe"
"7hmhYemGs2omV97UoDVTcz","KABUMBA"
"o9vtAs5PUVttYpoaoZJWvs","Kizunga"
"TnQknEYsj8Q3wzsSDt6X3e","NYANEMBO"
"MNLYYp7TRu3V2DPst2VHUy","SFD_CDS RWIBAGA"
"ZA5PEu3ZKJRdryW8JthLYD","NYAMUGARI"
"aVg6xfenSDvnoS9w8Z76Vd","NYABITAKA"
"HzW8x5Q6kC57xwvexSx5Jy","SFD_CDS MAGO"
"QGjB62RkFvUQG89TEaRhy9","GITARA"
"JDNfyMudv8vk9nrBVxyX2q","KUMURENGE"
"9VDAaD5mtTNPAM3rjU5mqS","SFD_CDS MUREMERA"
"JF3tJMVvRDeWkNwy2ypnJS","BIGERA"
"8egeJVaUUJ9obgUFQ5sDrH","GASHIGWE"
"g7NbDbKrCz4Tb5G4A7Ndju","MURAMBI"
"ENXQe7mAtgRWN2A84xvakC","CDS KINZANZA"
"5bLjqN4mLyFqeNeRpQnE7g","Kibuye"
"DJ6SiXJJwhT2LRcpN6xAma","CANAMO"
"H4JFatHcZ5ktMRkFcJaPhx","SFD_ECOFO MASANGO (BUGENDANA)"
"AR3D54RoeQM4phthcctNUk","MUYEBE"
"GaZzcFcYuFuVwWmEZtVE7w","BANDA"
"GaoEXTeaM5qym7tGPqhnUs","GASHINGWE"
"VENhTrGs3uxkYceJhefGZX","BUREMERA"
"VHHJhuycFknCqvrph29x26","NYARUTIMBURA"
"Xnh56TfmQYiNy2FzvcUg4X","Rwerambere 2"
"BrKD2H9WzieRp2vD3oRdZW","SFD_ECOFO Bwihaniza"
"oHyWKqp3nTkBgyb42MbsKH","NYENTARO"
"VHiAUz4voDSPHqaBXm9khu","BUBANGA"
"ZaRw44SiYoz4uXbHCEBzKC","MINAGURE"
"6CEe5pDTZ8SYVHK6zba3SJ","RUGERERO"
"Zb22xab2DiCUjpQNvSnQA5","MWENDO"
"X97NxhFwNZVyyTycFmBhi8","SFD_ECOFO BURAMIRA"
"FFiBcbxQpnNbQCVLkEwDZa","MASASU"
"ji8frr8UeC6RBZTtpopTMV","Mutara"
"Btz3HJRPGxbwahzfcEhdGy","KIRYAMA"
"7M7msjDaaTGxcJ44SF4QHm","KIZAMA"
"VHqTvubtezthPJzRVDdfKU","VYIRONGOZA"
"b7XzfVjvx2RyCLB4qK8vFJ","Miheto I"
"6C9RGWFU5ZbRDD7uFofePX","SFD_ECOFO RUGUNGU"
"7HjPXVanCQX4vCTwHEofXH","NKINGU"
"Aoxt2zJMMhELda2jCcPQNq","Rusange"
"bheqixJWkTGRpuVGaikyBa","GISEBUZI"
"oVZUtf5vjqiktuhVQdejti","GITABIRE"
"5jLDbtq2Sf943SNHuHmNJb","Busovu"
"oVgGpXKY5bXkEamz77zwWG","KIYANZA"
"YdxxuSsxSk3fJEsRVCrAm4","GASENO"
"h3wS9e2bcPeV3zhZ7rjF2P","SFD_CDS Buta"
"iGUaBiGQEXVktGcu8A9J9y","8ÃƒÂ¨ AV"
"8pMuRTdkTjC2HSijmEYrta","MUNGWA"
"kQyarAXihYX2KwurqtiRVp","MURAMBI"
"PPotbsq9renWFYKxzoHH3w","SFD_LCO KINAZI"
"afvJAf3hFsnFRndsocbzfU","GITURANKONO"
"6Cj9TiUjdhSiWap8on5Rr4","RABIRO"
"CicBSYk4haPULvutZVj3hY","MAHUMBA"
"dRXVpjUZZLrUDVsKFEkUTD","GATARE"
"8sBiRJ2Yha2i7H5ShaR8dz","SFD_CDS MURAMA"
"PfhLPGLUiSn5NG2pfiK2UY","RUTENDERI"
"YxPpmqrhZcL354UzxMsecR","KINWA"
"MNVEDvBy58i5Xxs5WHak7h","MUBERE1"
"5jJu5hqhXhbMKFj3TXtWab","Dorsale"
"e7GpyJC8kFDpLGPuHEnHmD","MWURA"
"PT8NepftNBkbuEeyXCjupP","BUHERANYI"
"OCT315cDzKxAV6mrnbnA05","Buhasa"
"LK6E8zXHyJCYNKXqvnJDYB","BUTEGA I"
"FJREueykg3aGKm8ST9KrB5","GOGAII"
"GPZVeZMmkJGd4pSvFpab37","SFD_ECOFO GATUKUZA"
"Py2BGVFAgFm49B97Pkk7HQ","MPINGA"
"6PYWE9t3T3S7tewqAYUZvc","CEWE"
"AJuqPEQo6FtgixeKynifiY","Nyaruramba"
"M8TD6o3ZbkVMZjCb9LUk6i","Masango"
"M8piPy95LMVyVzMX6X73H6","BIGARAMA"
"YzctfakL4GT5WUijfFf2Wn","KAMUSASE"
"9zhh2SdtKR2iBvJtHJXYFc","GITSIRA"
"h37A78imzuN7oS3sn5ijLu","CELLULE 3 TABA"
"9vpXiYCNENuV8ovUYKLjsC","SFD_ECOFO RUMEZA"
"hG7WrGSDJFk9oFxqrQXgGs","KIREMBA"
"coGggcNtUoorNwao2qZHy5","KOMBE"
"kVcKb7HvZALnwBnLzkkkzK","MAVARI"
"bNFTL9FDDXDV56QWSSB4yn","Kayanza"
"QPUwcoUgUdivt7Phts3fXH","Quartier V"
"jSVzXEJYcrj6N835RgPz8d","KIGOBE"
"66A3aW53e2M3QaFXaAdCw6","KIVOGA"
"MCFSC4ZFNcxRMYXE6RBhXr","KABIMBA"
"55eeHneVHQBnmBrzGRxecp","Mena"
"KyvkyzcUGMALDkjbqjJEwB","RUTOBO"
"D4LLRWzwJ2ZGc4JoB2dj8M","KABERO"
"CCkibLpWjJrEn8zKMWqVjZ","10eAVENUE"
"Ury24Xnand2enRKxLMgxqZ","MUSENGA"
"WMP7JsMU2kE28nBDdFjQw3","KIRAMBI"
"WQBpTFnXaTVSE6yvWCXL8Y","RUTENDERI"
"CcVW9qsS2ybyZMxHCooPC6","KIRAMBI"
"UBkYVZE2nFMzSWavBiTF4T","SFD_CDS MAYANZA"
"HmoNSk78FTYMU5ZjvEPPjj","MUGOGO"
"AdjMyMtDJKFiPHuaBQje6d","NTEMBE"
"BYjPvE5Jw8qZmHJSYbfobU","MPINGA"
"QLeBqhgHsBv3qchBZGbZoM","SFD_ECOFO KIGARAMA (CDS FOTA)"
"eCS3yGcF2PmvP64oTruzZP","RUKENKE"
"ma8axR3Dn8cL2pYeLAoRMf","BITARE"
"4WMbSKdvmy8ppUaGPtYXac","RUTOVU"
"GKT6Uxt3TdcJZxeL8PuHqW","KINOGA"
"R2zD8QU7T9RSrXpccvwH7F","MUNYINYA"
"CiMtojFWJsChFuVGqwfoia","KABOZA"
"XxpvgWmqUDdVECUZ8YB8bJ","9e AVENUE"
"UEXoyWeEotjWPa8S6jM86Y","SFD_ECOFO KIYANGE (BUREAU DU CHEF DE COLLINE)"
"Az7bjr2awvQaJYYMGAZGd8","MBOGORA"
"n74w3hjBmX42TWSBwGSHrh","GASURU"
"FzBxqimW7mMMteQYBWYuBk","CNAR1"
"QmeVYodW5fgvWA5bkgZGcp","Rukwega"
"QngzE4ycr5MaFPTx8LqXEf","MWAMBU"
"fPpFFU7uqmN3sFc3pFnsEc","KABWIRA"
"oVc5cxcD3hdtZS8GdcdAJj","2ÃƒÂ¨ AV II"
"o8P6cd4oszwvjjnFETwY3u","TR11 Rubira"
"P8S9fv5NW3eoQfhYCXbXbY","GAHABWA"
"3bK4mMR9S2siWagsEJMmYu","MWEGERA"
"CvCjoWkqR64msdyyjWu4cU","RURABO"
"JehECQzy6u7FMNFwcyGAPe","GISUKIRO"
"ncjfmd7TL5bViafmdKj6hi","MIGONGO"
"XT5p9CmT8mBz7g6TG9c8cG","NYAKIGWA"
"EQYhGPhDQ6BHzDregrvQUH","SFD_CDS Nyabitare"
"EZxSo2LXbY3oCzzUhDVxzf","CDS RUYIGI"
"Z8TjtbM3sFc9twoFzUD2TD","KAJENDA"
"Uusdhi5E9YF9rAMeJcMXMa","BUKINJA"
"ZorPJZLkZycr2g4vYvScam","SFD_CDS GATABO (MAKAMBA)"
"UwRsSYCTMf59w3RaB5HuYb","NYARUGANO 2"
"b6r7DybBVvZsBcA22ToWxB","CDS MUSAGA"
"JqgPKSQq5tuNymcXQLQbKR","KIZIGURO"
"JrDn4632QsQ8UxPzHh8hZa","NUNGA I"
"KBsXXfYKy6SVxdu5HLGcFg","GASEBEYI"
"JTF6MVUP2obx8QRUHJX8tK","SFD_ECOFO Tagara"
"QQRBQu9yiB7XfSvzi2P9Jp","GATOKE"
"XU28sizhuLFw95yFnHBfMm","Kirerama"
"JMqpaLPRGwXZUbvbdLoFnH","MAKIRA"
"CanBkuP4my8n5pt6b6yWuf","SFD_CDS CAHI"
"CnDYeMPLoXio97JkGqWFcF","GATWE"
"7DEvAnQwKiDUusnPuksUqe","KARENGE"
"5auukCoc3ey6eHNXpaxaSD","Marahura"
"fua7TykBXdSMRq4TjcAVAg","CIYAGA"
"KCNw9FzN6ktz8PJUhRyaA9","NYARURAMBI"
"KD6PyfjUiWjEhSyeAnhrDn","CDS MURAMBA (KIRUNDO)"
"4SfcgpktLskDb8eD25FJaW","Bunyambo"
"DytHFPCXLSCnjpj9SuS8qz","SFD_CDS KIBIMBA (MUYINGA)"
"ZqSLBCHX7eK6dkn4ujU48K","NTOROGO"
"LKfoLAx3UY38C4dPfryYR9","BIYORWA"
"LLFN7QPKAUdE27ypV2uA6F","CDS HUMURE"
"3oUHSNVawVqVcVzGixYafx","RUBURA"
"SHTXYisGDfQAkLf8rXy9jm","MAGARURE"
"WxpN4AmNXG3nbbTxNMScLS","GITERAMA"
"YUFqrFWHjyfFUnSCvepSfX","Gahore"
"RTLwLdWzhXmjTjfAqRkpfc","Miremera"
"aPm22mjLZcdU4wDeP6jKNw","12eAVENUE"
"6phEGsWM7XS22PxpBwVjT4","KIZENGA"
"KtXcZipFZCVLXyXcjRNEAF","CARIRE"
"coyMTULpqv5fu77JMnv4qY","KIRARE"
"UAd2idyUzhvuNDNH2Bgemc","MURWA"
"DKE7yUGqzbXSv5jZ8GinsU","RUTSIBURA"
"NUivb6ntZkbHnUKz2xEbRj","BIGERI"
"99A5X495n9y5Q4a3NJET6M","KIBIMBA"
"6NfqmT3kGMKwNS5jYRTfZa","MUNYIKA"
"259giarHHM7bNFWKc9uFZg","KINAMA"
"Cnj7X3NiXwT8vEKLqcBcZB","MUBOGORA"
"ABfRG3J99cdEUUSfB5wtCx","GISHITSI"
"ZTL9vuTDeEKBhip6YEQaQj","SFD_ECOFO MPINGA"
"DPWBQr2MGULpH2MiKJk8ye","KAGOGO"
"3UUef73GkcAkxX8RaruHaY","KIMANGA"
"imuk4W2pkyhwpt7HvsJT3c","SFD_ECOFO MARENGA"
"BFxMTP83kPZxxGu6jwzaCN","SFD_HC Bururi"
"MaihiTEVKCzEMBUiDYBW6k","SFD_ECOFO KAMENYA"
"6MUpDYdDawf3BmySY2DS9A","KINYANA"
"bQG3yk5F6pYVTkLMxdXZCt","SFD_SALLE AKINE"
"TbEeXxEBjfAW9NmymabWzP","SFD_CDS MUGOBOKA"
"bmoZYUSmF6npZXbqewaY34","MUBUNG0"
"CbKb7J6PwfAS6UtCVnYmLn","SFD_CDS GAHABWA"
"gxZPnsDP4ppqv8sjRoW2Ve","KUNAMA"
"ZwTMBam6fch7EtBty4Y6oD","18ÃƒÂ¨ AV"
"9FVgCHFpPcSS7TKosdjwRC","BUZIRAGUHINDWA"
"awZh4UXCSMN8zBVGjfDHqa","NYAMUGARI"
"EbXvkDMbKXquoQHcMX6sCM","NUNGA II"
"f57aMDv3B7jSGCFQDcUZir","NYANDIRIKA II"
"AC8piNZ8jo5u8JhUyj3U8R","NOMBE"
"jUyc2G9fHmbFrFL5JLXWV8","RARO"
